_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,avg_riders,day_count,next_year_month_x,total_precip,next_year_month_y,avg_temp
21182,27,,27 - FAIRYWOOD,Collier,Bus,2024-04-01,202404,WEEKDAY,767.5,22,202404,3.25,202404,46.6
21183,28X,,28X - AIRPORT FLYER,East Liberty,Bus,2024-04-01,202404,WEEKDAY,1245.54545454545,22,202404,3.25,202404,46.6
21184,29,,29 - ROBINSON,Collier,Bus,2024-04-01,202404,WEEKDAY,736.636363636364,22,202404,3.25,202404,46.6
21185,31,,31 - BRIDGEVILLE,Collier,Bus,2024-04-01,202404,WEEKDAY,954.545454545455,22,202404,3.25,202404,46.6
21186,36,,36 - BANKSVILLE,Collier,Bus,2024-04-01,202404,WEEKDAY,311.272727272727,22,202404,3.25,202404,46.6
21187,38,,38 - GREEN TREE,Collier,Bus,2024-04-01,202404,WEEKDAY,656.136363636364,22,202404,3.25,202404,46.6
21188,39,,39 - BROOKLINE,Collier,Bus,2024-04-01,202404,WEEKDAY,765.727272727273,22,202404,3.25,202404,46.6
21189,4,,4 - TROY HILL,Ross,Bus,2024-04-01,202404,WEEKDAY,284.363636363636,22,202404,3.25,202404,46.6
21190,40,,40 - MOUNT WASHINGTON,Ross,Bus,2024-04-01,202404,WEEKDAY,416.590909090909,22,202404,3.25,202404,46.6
21191,41,,41 - BOWER HILL,Collier,Bus,2024-04-01,202404,WEEKDAY,630.318181818182,22,202404,3.25,202404,46.6
21192,43,,43 - BAILEY,Collier,Bus,2024-04-01,202404,WEEKDAY,286.409090909091,22,202404,3.25,202404,46.6
21193,44,,44 - VIA KNOXVILLE,Collier,Bus,2024-04-01,202404,WEEKDAY,547.5,22,202404,3.25,202404,46.6
21194,48,,48 - ARLINGTON,Collier,Bus,2024-04-01,202404,WEEKDAY,1609.63636363636,22,202404,3.25,202404,46.6
21195,51,,51 - CARRICK,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,5420.45454545455,22,202404,3.25,202404,46.6
21196,51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,364.272727272727,22,202404,3.25,202404,46.6
21197,52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,241.318181818182,22,202404,3.25,202404,46.6
21198,53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,679.681818181818,22,202404,3.25,202404,46.6
21199,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2024-04-01,202404,WEEKDAY,2991.68181818182,22,202404,3.25,202404,46.6
21200,55,,55 - GLASSPORT,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,737.772727272727,22,202404,3.25,202404,46.6
21201,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,943.863636363636,22,202404,3.25,202404,46.6
21202,57,,57 - HAZELWOOD,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,735.5,22,202404,3.25,202404,46.6
21203,58,,58 - GREENFIELD,East Liberty,Bus,2024-04-01,202404,WEEKDAY,391.363636363636,22,202404,3.25,202404,46.6
21204,59,,59 - MON VALLEY,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,1742.77272727273,22,202404,3.25,202404,46.6
21205,6,,6 - SPRING HILL,Ross,Bus,2024-04-01,202404,WEEKDAY,955.272727272727,22,202404,3.25,202404,46.6
21206,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,342.727272727273,22,202404,3.25,202404,46.6
21207,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,4395.86363636364,22,202404,3.25,202404,46.6
21208,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,3637.95454545455,22,202404,3.25,202404,46.6
21209,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,5244.86363636364,22,202404,3.25,202404,46.6
21210,61D,,61D - MURRAY,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,3126.22727272727,22,202404,3.25,202404,46.6
21211,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,1469.95454545455,22,202404,3.25,202404,46.6
21212,65,,65 - SQUIRREL HILL,East Liberty,Bus,2024-04-01,202404,WEEKDAY,121.909090909091,22,202404,3.25,202404,46.6
21213,67,,67 - MONROEVILLE,East Liberty,Bus,2024-04-01,202404,WEEKDAY,1404.86363636364,22,202404,3.25,202404,46.6
21214,69,,69 - TRAFFORD,East Liberty,Bus,2024-04-01,202404,WEEKDAY,1079.13636363636,22,202404,3.25,202404,46.6
21215,7,,7 - SPRING GARDEN,Ross,Bus,2024-04-01,202404,WEEKDAY,76.7272727272727,22,202404,3.25,202404,46.6
21216,71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2024-04-01,202404,WEEKDAY,46.2727272727273,22,202404,3.25,202404,46.6
21217,71A,,71A - NEGLEY,East Liberty,Bus,2024-04-01,202404,WEEKDAY,2943.18181818182,22,202404,3.25,202404,46.6
21218,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2024-04-01,202404,WEEKDAY,4363.27272727273,22,202404,3.25,202404,46.6
21219,71C,,71C - POINT BREEZE,East Liberty,Bus,2024-04-01,202404,WEEKDAY,3195.40909090909,22,202404,3.25,202404,46.6
21220,71D,,71D - HAMILTON,East Liberty,Bus,2024-04-01,202404,WEEKDAY,2220.77272727273,22,202404,3.25,202404,46.6
21221,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2024-04-01,202404,WEEKDAY,672.590909090909,22,202404,3.25,202404,46.6
21222,75,,75 - ELLSWORTH,East Liberty,Bus,2024-04-01,202404,WEEKDAY,2744.27272727273,22,202404,3.25,202404,46.6
21223,77,,77 - PENN HILLS,East Liberty,Bus,2024-04-01,202404,WEEKDAY,1088.13636363636,22,202404,3.25,202404,46.6
21224,79,,79 - EAST HILLS,East Liberty,Bus,2024-04-01,202404,WEEKDAY,448.272727272727,22,202404,3.25,202404,46.6
21225,8,,8 - PERRYSVILLE,Ross,Bus,2024-04-01,202404,WEEKDAY,1743.72727272727,22,202404,3.25,202404,46.6
21226,81,,81 - OAK HILL,West Mifflin,Bus,2024-04-01,202404,WEEKDAY,1275.40909090909,22,202404,3.25,202404,46.6
21227,82,,82 - LINCOLN,East Liberty,Bus,2024-04-01,202404,WEEKDAY,3495.68181818182,22,202404,3.25,202404,46.6
